DAY,HOUR,PUN INDEX GME,AUST,BSP,CNOR,COAC,CORS,CSUD,FRAN,GREC,MALT,MONT,NORD,ROSN,SARD,SICI,SLOV,SUD,SVIZ,XAUS,XFRA,XGRE
20200721,18,40.51,39,39,39,39,39,39,39,39,65,39,39,39,39,65,39,39,39,39,39,
20200721,19,42.02,41,41,41,41,41,41,41,41,66,41,41,41,41,66,41,41,41,41,41,
20200721,20,45.24,43,43,43,43,43,43,43,43,82,43,43,43,43,82,43,43,43,43,43,
20200721,21,44.32,42,42,42,42,42,42,42,42,82,42,42,42,42,82,42,42,42,42,42,
20200721,22,43.17,40,40,41,41,41,41,40,41,82,41,40,41,41,82,40,41,40,40,40,
20200721,23,42.37,40,40,40,40,40,40,40,40,82,40,40,40,40,82,40,40,40,40,40,
20200721,24,40.66,38,38,38,38,38,38,38,38,81,38,38,38,38,81,38,38,38,38,38,
20200722,1,40.33,38,38,38,38,38,38,38,38,81,38,38,38,38,81,38,38,38,38,38,
20200722,2,32.43,31,31,31,31,31,31,31,31,54,31,31,31,31,54,31,31,31,31,31,
20200722,3,31.90,31,31,31,31,31,31,31,31,48,31,31,31,31,48,31,31,31,31,31,
20200722,4,31.32,30,30,30,30,30,30,30,30,54,30,30,30,30,54,30,30,30,30,30,
20200722,5,31.31,30,30,30,30,30,30,30,30,54,30,30,30,30,54,30,30,30,30,30,
20200722,6,31.87,30,30,30,30,30,30,30,30,54,30,30,30,30,54,30,30,30,30,30,
20200722,7,36.28,35,35,35,35,35,35,35,35,54,35,35,35,35,54,35,35,35,35,35,
20200722,8,39.84,39,39,39,39,39,39,39,39,48,39,39,39,39,48,39,39,39,39,39,
20200722,9,42.77,42,42,42,42,42,42,42,42,60,42,42,42,42,60,42,42,42,42,42,
20200722,10,41.53,41,41,41,41,41,41,41,41,54,41,41,41,41,54,41,41,41,41,41,
20200722,11,41.25,41,41,41,41,41,41,41,41,51,41,41,41,41,51,41,41,41,41,41,
20200722,12,41.94,41,41,41,41,41,41,41,41,54,41,41,41,41,54,41,41,41,41,41,
20200722,13,41.75,41,41,41,41,41,41,41,41,54,41,41,41,41,54,41,41,41,41,41,
20200722,14,40.79,40,40,40,40,40,40,40,40,54,40,40,40,40,54,40,40,40,40,40,
20200722,15,41.24,41,41,41,41,41,41,41,41,54,41,41,41,41,54,41,41,41,41,41,
20200722,16,40.37,40,40,40,40,40,40,40,40,54,40,40,40,40,54,40,40,40,40,40,
20200722,17,41.08,40,40,40,40,40,40,40,40,54,40,40,40,40,54,40,40,40,40,40,
20200722,18,41.93,41,41,41,41,41,41,41,41,62,41,41,41,41,62,41,41,41,41,41,
20200722,19,44.43,42,42,42,42,42,42,42,42,81,42,42,42,42,81,42,42,42,42,42,
20200722,20,47.76,46,46,46,46,46,46,46,46,82,46,46,46,46,82,46,46,46,46,46,
20200722,21,46.49,44,44,44,44,44,44,44,44,82,44,44,44,44,82,44,44,44,44,44,
20200722,22,44.43,42,42,42,42,42,42,42,42,82,42,42,42,42,82,42,42,42,42,42,
20200722,23,43.95,41,41,41,41,41,41,41,41,82,41,41,41,41,82,41,41,41,41,41,
20200722,24,42.17,40,40,40,40,40,40,40,40,81,40,40,40,40,81,40,40,40,40,40,
20200723,1,39.24,36,36,37,37,37,37,36,37,81,37,36,37,37,81,36,37,36,36,36,
20200723,2,35.94,33,33,33,33,33,33,33,33,80,33,33,33,33,80,33,33,33,33,33,
20200723,3,33.19,31,31,31,31,31,31,31,31,66,31,31,31,31,66,31,31,31,31,31,
20200723,4,31.31,30,30,30,30,30,30,30,30,53,30,30,30,30,53,30,30,30,30,30,
20200723,5,29.91,29,29,29,29,29,29,29,29,44,29,29,29,29,44,29,29,29,29,29,
20200723,6,32.10,31,31,31,31,31,31,31,31,44,31,31,31,31,44,31,31,31,31,31,
20200723,7,38.44,38,38,38,38,38,38,38,38,45,38,38,38,38,45,38,38,38,38,38,
20200723,8,43.00,42,42,42,42,42,42,42,42,66,42,42,42,42,66,42,42,42,42,42,
20200723,9,45.19,43,43,43,43,43,43,43,43,80,43,43,43,43,80,43,43,43,43,43,
20200723,10,45.04,43,43,43,43,43,43,43,43,82,43,43,43,43,82,43,43,43,43,43,
20200723,11,45.25,43,43,43,43,43,43,43,43,82,43,43,43,43,82,43,43,43,43,43,
20200723,12,45.50,43,43,43,43,43,43,43,43,82,43,43,43,43,82,43,43,43,43,43,
20200723,13,44.30,42,42,42,42,42,42,42,42,82,42,42,42,42,82,42,42,42,42,42,
20200723,14,45.59,43,43,43,43,43,43,43,43,82,43,43,43,43,82,43,43,43,43,43,
20200723,15,46.09,44,44,44,44,44,44,44,44,82,44,44,44,44,82,44,44,44,44,44,
20200723,16,44.63,42,42,42,42,42,42,42,42,82,42,42,42,42,82,42,42,42,42,42,
20200723,17,43.79,43,43,43,43,43,43,43,43,59,43,43,43,43,59,43,43,43,43,43,
20200723,18,45.22,43,43,43,43,43,43,43,43,81,43,43,43,43,81,43,43,43,43,43,
20200723,19,46.75,45,45,45,45,45,45,45,45,81,45,45,45,45,81,45,45,45,45,45,
20200723,20,47.73,46,46,46,46,46,46,46,46,82,46,46,46,46,82,46,46,46,46,46,
20200723,21,48.21,44,44,49,49,49,49,44,49,82,49,44,49,49,82,44,49,44,44,44,
20200723,22,47.39,42,42,49,49,49,49,42,49,82,49,42,49,49,82,42,49,42,42,42,
20200723,23,44.23,42,42,42,42,42,42,42,42,82,42,42,42,42,82,42,42,42,42,42,
20200723,24,41.29,39,39,39,39,39,39,39,39,81,39,39,39,39,81,39,39,39,39,39,
20200724,1,38.41,33,33,41,41,41,41,33,41,72,41,33,41,41,72,33,41,33,33,33,
20200724,2,32.27,29,29,36,36,36,36,29,36,43,36,29,36,36,43,29,36,29,29,29,
20200724,3,29.54,28,28,28,28,28,28,28,28,54,28,28,28,28,54,28,28,28,28,28,
20200724,4,28.32,26,26,27,27,27,27,26,27,54,27,26,27,27,54,26,27,26,26,26,
20200724,5,28.32,27,27,27,27,27,27,27,27,54,27,27,27,27,54,27,27,27,27,27,
20200724,6,29.36,28,28,28,28,28,28,28,28,54,28,28,28,28,54,28,28,28,28,28,
20200724,7,32.80,31,31,31,31,31,31,31,31,54,31,31,31,31,54,31,31,31,31,31,
20200724,8,39.43,38,38,38,38,38,38,38,38,59,38,38,38,38,59,38,38,38,38,38,
20200724,9,41.34,40,40,40,40,40,40,40,40,64,40,40,40,40,64,40,40,40,40,40,
20200724,10,42.12,41,41,41,41,41,41,41,41,64,41,41,41,41,64,41,41,41,41,41,
20200724,11,41.37,40,40,40,40,40,40,40,40,59,40,40,40,40,59,40,40,40,40,40,
20200724,12,40.83,40,40,40,40,40,40,40,40,54,40,40,40,40,54,40,40,40,40,40,
20200724,13,40.81,40,40,40,40,40,40,40,40,54,40,40,40,40,54,40,40,40,40,40,
20200724,14,37.30,36,36,36,36,36,36,36,36,54,36,36,36,36,54,36,36,36,36,36,
20200724,15,36.47,35,35,35,35,35,35,35,35,54,35,35,35,35,54,35,35,35,35,35,
20200724,16,35.02,34,34,34,34,34,34,34,34,54,34,34,34,34,54,34,34,34,34,34,
20200724,17,37.15,36,36,36,36,36,36,36,36,54,36,36,36,36,54,36,36,36,36,36,
20200724,18,37.15,36,36,36,36,36,36,36,36,54,36,36,36,36,54,36,36,36,36,36,
20200724,19,37.30,36,36,36,36,36,36,36,36,54,36,36,36,36,54,36,36,36,36,36,
20200724,20,39.69,37,37,37,37,37,37,37,37,81,37,37,37,37,81,37,37,37,37,37,
20200724,21,41.36,37,37,40,40,40,40,37,40,82,40,37,40,40,82,37,40,37,37,37,
20200724,22,40.08,37,37,37,37,37,37,37,37,82,37,37,37,37,82,37,37,37,37,37,
20200724,23,40.14,37,37,37,37,37,37,37,37,81,37,37,37,37,81,37,37,37,37,37,
20200724,24,37.17,35,35,35,35,35,35,35,35,72,35,35,35,35,72,35,35,35,35,35,
20200725,1,35.14,35,35,35,35,35,35,35,35,42,35,35,35,35,42,35,35,35,35,35,
20200725,2,32.41,31,31,31,31,31,31,31,31,58,31,31,31,31,58,31,31,31,31,31,
20200725,3,28.94,28,28,28,28,28,28,28,28,43,28,28,28,28,43,28,28,28,28,28,
20200725,4,27.54,27,27,27,27,27,27,27,27,29,27,27,27,27,29,27,27,27,27,27,
20200725,5,27.01,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,
20200725,6,27.08,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,
20200725,7,27.30,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,
20200725,8,31.64,26,26,29,41,41,41,26,41,41,41,26,41,41,41,26,41,26,26,26,
20200725,9,30.50,26,26,27,37,37,37,26,37,40,37,26,37,37,40,26,37,26,26,26,
20200725,10,29.20,28,28,28,28,28,28,28,28,40,28,28,28,28,40,28,28,28,28,28,
20200725,11,27.17,27,27,27,27,27,27,27,27,29,27,27,27,27,29,27,27,27,27,27,
20200725,12,25.86,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,
20200725,13,26.02,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,
20200725,14,23.76,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,
20200725,15,22.90,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,
20200725,16,22.85,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,
20200725,17,24.08,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,
20200725,18,27.32,25,25,27,27,27,27,25,27,41,27,25,27,27,41,25,27,25,25,25,
20200725,19,30.73,29,29,31,31,31,31,29,31,40,31,29,31,31,40,29,31,29,29,29,
20200725,20,37.51,32,32,41,41,41,41,32,41,61,41,32,41,41,61,32,41,32,32,32,
20200725,21,39.68,32,32,43,43,43,43,32,43,67,43,32,43,43,67,32,43,32,32,32,
20200725,22,37.97,31,31,41,41,41,41,31,41,66,41,31,41,41,66,31,41,31,31,31,
20200725,23,37.57,32,32,41,41,41,41,32,41,58,41,32,41,41,58,32,41,32,32,32,
20200725,24,32.57,30,30,34,34,34,34,30,34,42,34,30,34,34,42,30,34,30,30,30,
20200726,1,34.25,25,25,40,45,45,45,25,45,45,45,25,45,45,45,25,45,25,25,25,
20200726,2,31.08,23,23,27,43,43,43,23,43,43,43,23,43,43,43,23,43,23,23,23,
20200726,3,31.15,23,23,29,43,43,43,23,43,43,43,23,43,43,43,23,43,23,23,23,
20200726,4,30.25,23,23,29,41,41,41,23,41,41,41,23,41,41,41,23,41,23,23,23,
20200726,5,29.88,23,23,27,41,41,41,23,41,41,41,23,41,41,41,23,41,23,23,23,
20200726,6,28.82,22,22,27,39,39,39,22,39,39,39,22,39,39,39,22,39,22,22,22,
20200726,7,28.57,22,22,27,39,39,39,22,39,39,39,22,39,39,39,22,39,22,22,22,
20200726,8,28.49,20,20,27,41,41,41,20,41,41,41,20,41,41,41,20,41,20,20,20,
20200726,9,21.27,16,16,27,27,27,27,16,27,27,27,16,27,27,27,16,27,16,16,16,
20200726,10,21.66,21,21,22,22,22,22,21,22,22,22,21,22,22,22,21,22,21,21,21,
20200726,11,21.80,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,
20200726,12,21.38,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,
20200726,13,22.15,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,
20200726,14,14.00,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,
20200726,15,11.49,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,
20200726,16,11.49,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,
20200726,17,21.70,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,
20200726,18,23.33,22,22,24,24,24,24,22,24,24,24,22,24,24,24,22,24,22,22,22,
20200726,19,28.60,27,27,28,30,30,30,27,30,36,30,27,30,30,36,27,30,27,27,27,
20200726,20,32.31,30,30,34,34,34,34,30,34,43,34,30,34,34,43,30,34,30,30,30,
20200726,21,40.08,33,33,42,42,42,42,33,42,80,42,33,42,42,80,33,42,33,33,33,
20200726,22,44.96,36,36,50,50,50,50,36,50,80,50,36,50,50,80,36,50,36,36,36,
20200726,23,46.07,40,40,50,50,50,50,40,50,67,50,40,50,50,67,40,50,40,40,40,
20200726,24,40.46,36,36,36,45,45,45,36,45,57,45,36,45,45,57,36,45,36,36,36,
20200727,1,37.68,33,33,33,46,46,46,33,46,46,46,33,46,46,46,33,46,33,33,33,
20200727,2,36.22,28,28,28,50,50,50,28,50,50,50,28,50,50,50,28,50,28,28,28,
20200727,3,32.01,26,26,27,41,41,41,26,41,41,41,26,41,41,41,26,41,26,26,26,
20200727,4,30.28,24,24,24,41,41,41,24,41,41,41,24,41,41,41,24,41,24,24,24,
20200727,5,30.05,24,24,24,41,41,41,24,41,41,41,24,41,41,41,24,41,24,24,24,
20200727,6,32.15,28,28,28,41,41,41,28,41,41,41,28,41,41,41,28,41,28,28,28,
20200727,7,37.94,36,36,41,41,41,41,36,41,41,41,36,41,41,41,36,41,36,36,36,
20200727,8,39.65,39,39,41,41,41,41,39,41,41,41,39,41,41,41,39,41,39,39,39,
20200727,9,39.94,40,40,41,41,41,41,40,41,41,41,40,41,41,41,40,41,40,40,40,
20200727,10,39.98,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,
20200727,11,39.79,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,
20200727,12,40.60,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,
20200727,13,40.44,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,
20200727,14,40.00,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,
20200727,15,40.00,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,
20200727,16,40.50,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,
20200727,17,41.00,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,
20200727,18,45.70,41,41,50,50,50,50,41,50,63,50,41,50,50,63,41,50,41,41,41,
20200727,19,45.17,40,40,50,50,50,50,40,50,63,50,40,50,50,63,40,50,40,40,40,
20200727,20,46.63,40,40,53,59,59,53,40,53,67,53,40,53,59,67,40,53,40,40,40,
20200727,21,50.41,40,40,60,60,60,60,40,60,80,60,40,60,60,80,40,60,40,40,40,
20200727,22,47.70,40,40,53,59,59,53,40,53,81,53,40,53,59,81,40,53,40,40,40,
20200727,23,45.06,38,38,50,59,59,50,38,50,67,50,38,50,59,67,38,50,38,38,38,
20200727,24,39.07,36,36,41,47,47,41,36,41,56,41,36,41,47,56,36,41,36,36,36,
20200728,1,39.78,35,35,45,45,45,45,35,45,45,45,35,45,45,45,35,45,35,35,35,
20200728,2,37.70,33,33,41,41,41,41,33,41,63,41,33,41,41,63,33,41,33,33,33,
20200728,3,33.28,30,30,30,30,30,41,30,41,41,41,30,41,30,41,30,41,30,30,30,
20200728,4,31.70,29,29,29,29,29,37,29,37,37,37,29,37,29,37,29,37,29,29,29,
20200728,5,32.00,30,30,30,30,30,37,30,37,37,37,30,37,30,37,30,37,30,30,30,
20200728,6,32.53,31,31,31,31,31,36,31,36,36,36,31,36,31,36,31,36,31,31,31,
20200728,7,40.00,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,
20200728,8,42.37,40,40,43,43,43,43,40,43,63,43,40,43,43,63,40,43,40,40,40,
20200728,9,42.38,41,41,41,41,41,41,41,41,63,41,41,41,41,63,41,41,41,41,41,
20200728,10,40.70,40,40,40,40,40,40,40,40,45,40,40,40,40,45,40,40,40,40,40,
20200728,11,41.28,40,40,40,40,40,40,40,40,63,40,40,40,40,63,40,40,40,40,40,
20200728,12,40.75,41,41,41,41,41,41,41,41,42,41,41,41,41,42,41,41,41,41,41,
20200728,13,41.98,41,41,41,41,41,41,41,41,63,41,41,41,41,63,41,41,41,41,41,
20200728,14,40.00,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,
20200728,15,40.50,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,
20200728,16,40.70,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,
20200728,17,45.06,44,44,44,44,44,44,44,44,63,44,44,44,44,63,44,44,44,44,44,
20200728,18,46.14,43,43,50,50,50,50,43,50,51,50,43,50,50,51,43,50,43,43,43,
20200728,19,46.72,42,42,53,53,53,53,42,53,54,53,42,53,53,54,42,53,42,42,42,
20200728,20,49.05,42,42,54,60,60,54,42,54,82,54,42,54,60,82,42,54,42,42,42,
20200728,21,53.73,41,41,66,66,66,66,41,66,82,66,41,66,66,82,41,66,41,41,41,
20200728,22,51.16,41,41,60,60,60,60,41,60,82,60,41,60,60,82,41,60,41,41,41,
20200728,23,45.97,40,40,50,60,60,50,40,50,68,50,40,50,60,68,40,50,40,40,40,
20200728,24,42.20,37,37,45,47,47,45,37,45,67,45,37,45,47,67,37,45,37,37,37,
20200729,1,44.01,34,34,56,59,59,56,34,56,57,56,34,56,59,57,34,56,34,34,34,
20200729,2,41.17,29,29,56,59,59,56,29,56,56,56,29,56,59,56,29,56,29,29,29,
20200729,3,38.36,28,28,50,59,59,50,28,50,52,50,28,50,59,52,28,50,28,28,28,
20200729,4,37.47,27,27,50,59,59,50,27,50,50,50,27,50,59,50,27,50,27,27,27,
20200729,5,36.85,27,27,49,59,59,49,27,49,49,49,27,49,59,49,27,49,27,27,27,
20200729,6,38.14,29,29,50,59,59,50,29,50,50,50,29,50,59,50,29,50,29,29,29,
20200729,7,43.33,37,37,52,59,59,52,37,52,52,52,37,52,59,52,37,52,37,37,37,
20200729,8,55.19,50,50,62,62,62,62,50,62,62,62,50,62,62,62,50,62,50,50,50,
20200729,9,54.77,51,51,59,59,59,59,51,59,59,59,51,59,59,59,51,59,51,51,51,
20200729,10,53.10,51,51,55,59,59,55,51,55,55,55,51,55,59,55,51,55,51,51,51,
20200729,11,51.18,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,
20200729,12,51.63,51,51,52,52,52,52,51,52,52,52,51,52,52,52,51,52,51,51,51,
20200729,13,52.26,51,51,53,53,53,53,51,53,53,53,51,53,53,53,51,53,51,51,51,
20200729,14,52.19,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,
20200729,15,53.34,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,
20200729,16,58.93,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,
20200729,17,62.12,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,
20200729,18,57.59,54,54,62,62,62,62,54,62,62,62,54,62,62,62,54,62,54,54,54,
20200729,19,62.96,60,60,67,67,67,67,60,67,67,67,60,67,67,67,60,67,60,60,60,
20200729,20,64.66,60,60,69,69,69,69,60,69,82,69,60,69,69,82,60,69,60,60,60,
20200729,21,60.81,52,52,70,70,70,70,52,70,82,70,52,70,70,82,52,70,52,52,52,
20200729,22,62.05,55,55,69,69,69,69,55,69,82,69,55,69,69,82,55,69,55,55,55,
20200729,23,57.16,45,45,70,70,70,70,45,70,81,70,45,70,70,81,45,70,45,45,45,
20200729,24,52.36,41,41,63,63,63,63,41,63,81,63,41,63,63,81,41,63,41,41,41,
20200730,1,45.08,37,37,52,59,59,52,37,52,67,52,37,52,59,67,37,52,37,37,37,
20200730,2,39.53,32,32,45,59,59,45,32,45,66,45,32,45,59,66,32,45,32,32,32,
20200730,3,36.45,30,30,41,59,59,41,30,41,60,41,30,41,59,60,30,41,30,30,30,
20200730,4,35.84,29,29,41,59,59,41,29,41,62,41,29,41,59,62,29,41,29,29,29,
20200730,5,34.31,28,28,41,59,59,41,28,41,41,41,28,41,59,41,28,41,28,28,28,
20200730,6,34.73,29,29,41,59,59,41,29,41,41,41,29,41,59,41,29,41,29,29,29,
20200730,7,40.37,39,39,41,59,59,41,39,41,41,41,39,41,59,41,39,41,39,39,39,
20200730,8,48.98,48,48,48,59,59,48,48,48,63,48,48,48,59,63,48,48,48,48,48,
20200730,9,50.17,48,48,48,59,59,48,48,48,81,48,48,48,59,81,48,48,48,48,48,
20200730,10,50.15,48,48,48,59,59,48,48,48,81,48,48,48,59,81,48,48,48,48,48,
20200730,11,49.40,48,48,48,48,48,48,48,48,76,48,48,48,48,76,48,48,48,48,48,
20200730,12,50.02,48,48,48,48,48,48,48,48,81,48,48,48,48,81,48,48,48,48,48,
20200730,13,49.33,48,48,48,48,48,48,48,48,74,48,48,48,48,74,48,48,48,48,48,
20200730,14,49.19,48,48,48,48,48,48,48,48,72,48,48,48,48,72,48,48,48,48,48,
20200730,15,51.04,50,50,50,50,50,50,50,50,69,50,50,50,50,69,50,50,50,50,50,
20200730,16,50.99,50,50,50,50,50,50,50,50,68,50,50,50,50,68,50,50,50,50,50,
20200730,17,53.09,52,52,52,52,52,52,52,52,70,52,52,52,52,70,52,52,52,52,52,
20200730,18,53.41,52,52,52,59,59,52,52,52,71,52,52,52,59,71,52,52,52,52,52,
20200730,19,63.99,63,63,63,63,63,63,63,63,80,63,63,63,63,80,63,63,63,63,63,
20200730,20,64.72,64,64,64,64,64,64,64,64,82,64,64,64,64,82,64,64,64,64,64,
20200730,21,64.63,63,63,63,63,63,63,63,63,82,63,63,63,63,82,63,63,63,63,63,
20200730,22,61.40,60,60,60,60,60,60,60,60,82,60,60,60,60,82,60,60,60,60,60,
20200730,23,54.22,52,52,52,60,60,52,52,52,82,52,52,52,60,82,52,52,52,52,52,
20200730,24,46.08,43,43,43,60,60,43,43,43,81,43,43,43,60,81,43,43,43,43,43,
20200731,1,56.48,45,45,69,69,69,69,45,69,81,69,45,69,69,81,45,69,45,45,45,
20200731,2,50.13,43,43,59,59,59,59,43,59,63,59,43,59,59,63,43,59,43,43,43,
20200731,3,44.50,43,43,44,44,44,44,43,44,61,44,43,44,44,61,43,44,43,43,43,
20200731,4,43.85,40,40,49,49,49,49,40,49,49,49,40,49,49,49,40,49,40,40,40,
20200731,5,44.00,40,40,49,49,49,49,40,49,51,49,40,49,49,51,40,49,40,40,40,
20200731,6,45.48,43,43,49,49,49,49,43,49,49,49,43,49,49,49,43,49,43,43,43,
20200731,7,47.24,45,45,50,50,50,50,45,50,52,50,45,50,50,52,45,50,45,45,45,
20200731,8,60.12,60,60,60,60,60,60,60,60,63,60,60,60,60,63,60,60,60,60,60,
20200731,9,63.97,64,64,64,64,64,64,64,64,67,64,64,64,64,67,64,64,64,64,64,
20200731,10,62.29,62,62,62,62,62,62,62,62,68,62,62,62,62,68,62,62,62,62,62,
20200731,11,61.79,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,
20200731,12,61.79,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,
20200731,13,60.79,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,
20200731,14,62.84,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,
20200731,15,67.09,67,67,67,60,67,67,67,67,67,67,67,67,60,67,67,67,67,67,67,
20200731,16,69.06,70,70,70,60,70,70,70,68,68,70,70,68,60,68,70,68,70,70,70,
20200731,17,68.55,69,69,69,66,69,69,69,69,69,69,69,69,66,69,69,69,69,69,69,
20200731,18,66.98,67,67,67,67,67,67,67,67,72,67,67,67,67,72,67,67,67,67,67,
20200731,19,64.90,64,64,64,64,64,64,64,64,82,64,64,64,64,82,64,64,64,64,64,
20200731,20,67.44,66,66,66,66,66,66,66,66,82,66,66,66,66,82,66,66,66,66,66,
20200731,21,62.21,57,57,66,66,66,66,57,66,82,66,57,66,66,82,57,66,57,57,57,
20200731,22,57.17,47,47,67,67,67,67,47,67,82,67,47,67,67,82,47,67,47,47,47,
20200731,23,53.91,45,45,61,61,61,61,45,61,82,61,45,61,61,82,45,61,45,45,45,
20200731,24,48.18,43,43,50,60,60,50,43,50,79,50,43,50,60,79,43,50,43,43,43,
20200801,1,46.51,40,40,51,63,63,51,40,51,62,51,40,51,63,62,40,51,40,40,40,
20200801,2,41.25,32,32,48,63,63,48,32,48,61,48,32,48,63,61,32,48,32,32,32,
20200801,3,36.37,31,31,36,63,63,42,31,42,44,42,31,42,63,44,31,42,31,31,31,
20200801,4,34.78,28,28,28,42,42,42,28,42,61,42,28,42,42,61,28,42,28,28,28,
20200801,5,34.14,27,27,27,42,42,42,27,42,61,42,27,42,42,61,27,42,27,27,27,
20200801,6,33.15,28,28,28,42,42,42,28,42,42,42,28,42,42,42,28,42,28,28,28,
20200801,7,29.06,28,28,28,30,30,30,28,30,38,30,28,30,30,38,28,30,28,28,28,
20200801,8,30.40,30,30,30,30,30,30,30,30,40,30,30,30,30,40,30,30,30,30,30,
20200801,9,32.34,31,31,31,31,31,31,31,31,51,31,31,31,31,51,31,31,31,31,31,
20200801,10,33.76,33,33,33,33,33,33,33,33,44,33,33,33,33,44,33,33,33,33,33,
20200801,11,32.66,32,32,32,32,32,32,32,32,42,32,32,32,32,42,32,32,32,32,32,
20200801,12,31.92,31,31,31,31,31,31,31,31,40,31,31,31,31,40,31,31,31,31,31,
20200801,13,36.01,36,36,36,36,36,36,36,36,39,36,36,36,36,39,36,36,36,36,36,
20200801,14,33.57,33,33,33,33,33,33,33,33,39,33,33,33,33,39,33,33,33,33,33,
20200801,15,31.14,31,31,31,31,31,31,31,31,38,31,31,31,31,38,31,31,31,31,31,
20200801,16,30.96,30,30,30,30,30,30,30,30,39,30,30,30,30,39,30,30,30,30,30,
20200801,17,33.06,31,31,31,31,31,31,31,31,61,31,31,31,31,61,31,31,31,31,31,
20200801,18,41.11,38,38,42,42,42,42,38,42,57,42,38,42,42,57,38,42,38,38,38,
20200801,19,42.84,40,40,42,42,42,42,40,42,67,42,40,42,42,67,40,42,40,40,40,
20200801,20,47.07,40,40,50,50,50,50,40,50,80,50,40,50,50,80,40,50,40,40,40,
20200801,21,48.00,40,40,51,51,51,51,40,51,82,51,40,51,51,82,40,51,40,40,40,
20200801,22,47.67,40,40,51,51,51,51,40,51,80,51,40,51,51,80,40,51,40,40,40,
20200801,23,44.60,37,37,50,50,50,50,37,50,66,50,37,50,50,66,37,50,37,37,37,
20200801,24,39.34,34,34,42,42,42,42,34,42,62,42,34,42,42,62,34,42,34,34,34,
20200802,1,40.25,35,35,42,42,42,42,35,42,62,42,35,42,42,62,35,42,35,35,35,
20200802,2,36.89,30,30,30,43,43,43,30,43,66,43,30,43,43,66,30,43,30,30,30,
20200802,3,34.65,27,27,27,42,42,42,27,42,61,42,27,42,42,61,27,42,27,27,27,
20200802,4,34.62,27,27,42,42,42,42,27,42,42,42,27,42,42,42,27,42,27,27,27,
20200802,5,27.41,27,27,28,28,28,28,27,28,28,28,27,28,28,28,27,28,27,27,27,
20200802,6,27.89,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,
20200802,7,25.70,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,
20200802,8,27.40,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,
20200802,9,27.40,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,
20200802,10,27.62,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,
20200802,11,27.63,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,
20200802,12,28.01,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,
