DAY,HOUR,PUN INDEX GME,AUST,BRNN,CNOR,COAC,CORS,CSUD,FOGN,FRAN,GREC,MFTV,NORD,PRGP,ROSN,SARD,SICI,SLOV,SUD,SVIZ
20090215,1,83,83.33,83.33,83.33,83.33,83.33,83.33,83.33,83.33,83.33,83.33,83.33,78.63,83.33,83.33,78.63,83.33,83.33,83.33
20090215,2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2
20090215,3,45.82,45.82,45.82,45.82,45.82,45.82,45.82,45.82,45.82,45.82,45.82,45.82,45.82,45.82,45.82,45.82,45.82,45.82,45.82
20090215,4,37.09,37.09,37.09,37.09,37.09,37.09,37.09,37.09,37.09,37.09,37.09,37.09,37.09,37.09,37.09,37.09,37.09,37.09,37.09
20090215,5,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32
20090215,6,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32
20090215,7,50.93,50,50,50,50,50,50,50,50,50,50,50,64.55,50,50,64.55,50,50,50
20090215,8,52.51,51.05,51.05,51.05,51.05,51.05,51.05,51.05,51.05,51.05,51.05,51.05,73.72,51.05,51.05,73.72,51.05,51.05,51.05
20090215,9,66.48,65,65,65,66.6,66.6,65,65,65,65,65,65,85.26,65,66.6,85.26,65,65,65
20090215,10,80.56,76.08,76.08,76.08,120,120,76.08,76.08,76.08,76.08,76.08,76.08,110.15,76.08,120,110.15,76.08,76.08,76.08
20090215,11,86.7,84,84,84,93.05,93.05,84,84,84,84,84,84,115,84,93.05,115,84,84,84
20090215,12,92.68,88,88,88,150,150,88,88,88,88,88,88,115,88,150,115,88,88,88
20090215,13,108.04,105,105,105,150,150,105,105,105,105,105,105,119.25,105,150,119.25,105,105,105
20090215,14,88.03,85.94,85.94,85.94,85.94,85.94,85.94,85.94,85.94,85.94,85.94,85.94,113.84,85.94,85.94,113.84,85.94,85.94,85.94
20090215,15,82.72,80.53,80.53,80.53,80.53,80.53,80.53,80.53,80.53,80.53,80.53,80.53,110,80.53,80.53,110,80.53,80.53,80.53
20090215,16,78.34,75.77,75.77,75.77,75.77,75.77,75.77,75.77,75.77,75.77,75.77,75.77,110.15,75.77,75.77,110.15,75.77,75.77,75.77
20090215,17,78.61,76.08,76.08,76.08,76.08,76.08,76.08,76.08,76.08,76.08,76.08,76.08,110.15,76.08,76.08,110.15,76.08,76.08,76.08
20090215,18,86.8,83.26,83.26,83.26,120,120,83.26,83.26,83.26,83.26,83.26,83.26,110.15,83.26,120,110.15,83.26,83.26,83.26
20090215,19,109.14,105,105,105,180,180,105,105,105,105,105,105,119.25,105,180,119.25,105,105,105
20090215,20,102.14,97.02,97.02,97.02,180,180,97.02,97.02,97.02,97.02,97.02,97.02,119.25,97.02,180,119.25,97.02,97.02,97.02
20090215,21,106.78,100.02,100.02,100.02,220,220,100.02,100.02,100.02,100.02,100.02,100.02,120.86,100.02,220,120.86,100.02,100.02,100.02
20090215,22,105.19,100.01,100.01,100.01,180,180,100.01,100.01,100.01,100.01,100.01,100.01,122,100.01,180,122,100.01,100.01,100.01
20090215,23,86.58,85.03,85.03,85.03,120,120,85.03,85.03,85.03,85.03,85.03,85.03,85.03,85.03,120,85.03,85.03,85.03,85.03
20090215,24,85.53,83.89,83.89,83.89,120,120,83.89,83.89,83.89,83.89,83.89,83.89,83.89,83.89,120,83.89,83.89,83.89,83.89
20090216,1,65,65,65,65,65.01,65.01,65,65,65,65,65,65,65,65,65.01,65,65,65,65
20090216,2,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55
20090216,3,40.79,40,40,40,43.41,43.41,40,40,40,40,40,40,50,40,43.41,50,40,40,40
20090216,4,32.78,31,31,31,43.41,43.41,31,31,31,31,31,31,50,31,43.41,50,31,31,31
20090216,5,31.91,31.36,31.36,31.36,43.41,43.41,31.36,31.36,31.36,31.36,31.36,31.36,31.36,31.36,43.41,31.36,31.36,31.36,31.36
20090216,6,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5
20090216,7,79.47,79.47,79.47,79.47,79.47,79.47,79.47,79.47,79.47,79.47,79.47,79.47,79.47,79.47,79.47,79.47,79.47,79.47,79.47
20090216,8,87.15,87.15,87.15,87.15,87.15,87.15,87.15,87.15,87.15,87.15,87.15,87.15,87.15,87.15,87.15,87.15,87.15,87.15,87.15
20090216,9,100.85,100,100,100,100,100,100,100,100,100,100,100,115,100,100,115,100,100,100
20090216,10,103.5,101.78,101.78,101.78,130.8,130.8,101.78,101.78,101.78,101.78,101.78,101.78,115,101.78,130.8,115,101.78,101.78,101.78
20090216,11,102.38,100.58,100.58,100.58,130.8,130.8,100.58,100.58,100.58,100.58,100.58,100.58,115,100.58,130.8,115,100.58,100.58,100.58
20090216,12,102.3,100.57,100.57,100.57,129.2,129.2,100.57,100.57,100.57,100.57,100.57,100.57,115.01,100.57,129.2,115.01,100.57,100.57,100.57
20090216,13,85.45,83.45,82.7,83.45,89.8,89.8,83.45,82.7,83.45,82.7,83.45,83.45,115,82.7,89.8,115,83.45,82.7,83.45
20090216,14,86.03,84.51,82.7,84.51,90.65,90.65,84.51,82.7,84.51,82.7,84.51,84.51,110,82.7,90.65,110,84.51,82.7,84.51
20090216,15,90.55,90,82.7,90,90,90,90,82.7,90,82.7,90,90,110,82.7,90,110,90,82.7,90
20090216,16,90.64,90.01,82.7,90.01,92.65,92.65,90.01,82.7,90.01,82.7,90.01,90.01,110,82.7,92.65,110,90.01,82.7,90.01
20090216,17,94.44,94.16,82.7,94.16,94.16,94.16,94.16,82.7,94.16,82.7,94.16,94.16,115,82.7,94.16,115,94.16,82.7,94.16
20090216,18,84.89,84.89,84.89,84.89,84.89,84.89,84.89,84.89,84.89,84.89,84.89,84.89,84.89,84.89,84.89,84.89,84.89,84.89,84.89
20090216,19,95.46,94.05,94.05,94.05,95.81,95.81,94.05,94.05,94.05,94.05,94.05,94.05,115.02,94.05,95.81,115.02,94.05,94.05,94.05
20090216,20,96.56,94.16,94.16,94.16,120,120,94.16,94.16,94.16,94.16,94.16,94.16,115.95,94.16,120,115.95,94.16,94.16,94.16
20090216,21,92.01,89,89,89,120,120,89,89,89,89,89,89,115.95,89,120,115.95,89,89,89
20090216,22,87.77,86.2,86.2,86.2,89.2,89.2,86.2,86.2,86.2,86.2,86.2,86.2,107.15,86.2,89.2,107.15,86.2,86.2,86.2
